id_marks,id_targets,timestamps,ranges,azimuths,elevations,dopplers,powers,type,beam_ids,encoder_radian
2.72E+05,0,2.09E+06,4544.3,0.89733,0.28494,0,1434,0,-1,0.60746
2.72E+05,0,2.09E+06,48375,0.84144,0.00072895,0,7.89E+06,0,-1,0.62586
2.72E+05,0,2.09E+06,42825,0.65428,0.0038517,0,2936,0,-1,0.6995
2.72E+05,0,2.09E+06,46650,1.0119,0.0048224,0,6.11E+05,0,-1,0.6995
2.72E+05,0,2.09E+06,36895,0.91378,0.003829,0,2866,0,-1,0.7179
2.72E+05,0,2.09E+06,44801,0.69392,0.0029859,0,26194,0,-1,0.7179
2.72E+05,0,2.09E+06,1.02E+05,0.84632,0.0073294,0,633,0,-1,0.7179
2.72E+05,0,2.09E+06,41126,0.92754,0.0090455,0,3029,0,-1,0.73017
2.72E+05,0,2.09E+06,40875,0.84678,-0.00025368,0,91603,0,-1,0.80994
2.72E+05,0,2.09E+06,45278,0.64176,0.00049449,0,32348,0,-1,0.80994
2.72E+05,0,2.09E+06,42000,1.0943,0.0054923,0,32639,0,-1,0.80994
2.72E+05,0,2.09E+06,1.06E+05,0.81781,0.0082466,0,73453,0,-1,0.81608
2.72E+05,0,2.09E+06,32604,0.6921,0.0016617,7,1083,0,-1,0.82835
2.72E+05,0,2.09E+06,41172,0.71903,0.0013992,0,25526,0,-1,0.87744
2.72E+05,0,2.09E+06,1517.9,1.0479,0.27862,0,6.28E+05,0,-1,0.92652
2.72E+05,0,2.09E+06,40740,0.91071,0.0029756,0,5336,0,-1,0.9388
2.72E+05,0,2.09E+06,40499,1.1322,0.0029609,0,2671,0,-1,0.94493
2.72E+05,0,2.09E+06,42435,1.0443,0.0028639,0,10111,0,-1,0.94493
2.72E+05,0,2.09E+06,2.53E+05,1.1344,0.042964,0,13,0,-1,0.98175
2.72E+05,0,2.09E+06,86325,1.1565,0.028018,1,33,0,-1,1.0063
2.72E+05,0,2.09E+06,6087.1,1.0666,0.3074,0,171,0,-1,1.0983
2.72E+05,0,2.09E+06,94874,1.255,0.042953,0,145,0,-1,1.172
2.72E+05,0,2.09E+06,29425,1.3794,0.047297,0,64245,0,-1,1.172
2.72E+05,0,2.09E+06,29325,1.3197,0.047342,0,14994,0,-1,1.172
2.72E+05,0,2.09E+06,41112,1.5284,0.012823,1,1768,0,-1,1.2149
2.72E+05,0,2.09E+06,34175,1.5083,0.0027043,0,396,0,-1,1.356
2.72E+05,0,2.09E+06,4981.2,1.2992,0.28708,0,1234,0,-1,1.356
2.72E+05,0,2.09E+06,32067,1.4127,0.0037073,0,5134,0,-1,1.3867
2.72E+05,0,2.09E+06,26250,1.3153,0.0020082,0,10459,0,-1,1.3867
2.72E+05,0,2.09E+06,28912,1.6365,0.0076036,0,1061,0,-1,1.4297
2.72E+05,0,2.09E+06,29836,1.6224,0.012093,0,8118,0,-1,1.534
2.72E+05,0,2.09E+06,28502,1.4849,0.0062281,0,6022,0,-1,1.6076
2.72E+05,0,2.09E+06,26578,1.7782,0.010243,0,84469,0,-1,1.6383
2.72E+05,0,2.09E+06,33009,1.8282,0.014095,0,75,0,-1,1.6935
2.72E+05,0,2.09E+06,27150,1.9943,0.020583,0,14622,0,-1,1.7119
2.72E+05,0,2.09E+06,28354,1.7119,0.0093131,0,4.83E+05,0,-1,1.7119
2.72E+05,0,2.09E+06,85200,1.8052,0.022689,0,48,0,-1,1.7487
2.72E+05,0,2.09E+06,31732,1.904,0.0093446,0,107,0,-1,1.7549
2.72E+05,0,2.09E+06,27583,2.0772,0.007072,0,9233,0,-1,1.7856
2.72E+05,0,2.09E+06,31217,1.8073,0.0077448,0,2078,0,-1,1.8408
2.72E+05,0,2.09E+06,3.56E+05,1.7065,0.0030581,1,16,0,-1,1.8715
2.72E+05,0,2.09E+06,22751,2.123,0.1547,0,411,0,-1,1.939
2.72E+05,0,2.09E+06,28425,1.7959,0.0058223,0,749,0,-1,1.9574
2.72E+05,0,2.09E+06,26870,2.0536,0.0061815,0,1623,0,-1,1.9942
2.72E+05,0,2.09E+06,53280,2.2188,0.06457,0,22340,0,-1,2.0126
2.72E+05,0,2.09E+06,1.99E+05,2.196,0.020809,0,18,0,-1,2.123
2.72E+05,0,2.09E+06,18496,2.496,0.11863,0,929,0,-1,2.301
2.72E+05,0,2.09E+06,32178,2.3986,0.010991,0,968,0,-1,2.4237
2.72E+05,0,2.09E+06,59664,2.4721,0.0073078,0,10192,0,-1,2.4605
2.72E+05,0,2.09E+06,28275,2.5184,0.061563,0,103,0,-1,2.4605
2.73E+05,0,2.09E+06,2.45E+05,2.4398,0.01921,0,72,0,-1,2.5096
2.73E+05,0,2.09E+06,17421,2.7133,0.16611,0,128,0,-1,2.5096
2.73E+05,0,2.09E+06,35928,2.5942,0.0087384,0,341,0,-1,2.5403
2.73E+05,0,2.09E+06,10387,2.6602,0.20041,0,405,0,-1,2.5403
2.73E+05,0,2.09E+06,37054,2.6779,0.014724,0,322,0,-1,2.6016
2.73E+05,0,2.09E+06,68972,2.863,0.0021316,0,18455,0,-1,2.6139
2.73E+05,0,2.09E+06,37567,2.8834,0.084044,1,225,0,-1,2.6753
2.73E+05,0,2.09E+06,1.49E+05,2.7505,0.022914,3,61,0,-1,2.6814
2.73E+05,0,2.09E+06,28026,2.9649,0.10585,1,23,0,-1,2.7182
2.73E+05,0,2.09E+06,1.95E+05,2.8114,0.031985,3,1716,0,-1,2.7489
2.73E+05,0,2.09E+06,27582,3.0595,0.10274,1,2128,0,-1,2.7796
2.73E+05,0,2.09E+06,33974,2.6482,0.085094,1,682,0,-1,2.8103
2.73E+05,0,2.09E+06,39832,2.9192,0.11106,0,65,0,-1,2.9207
2.73E+05,0,2.09E+06,37994,3.0441,0.06843,1,5452,0,-1,2.9514
2.73E+05,0,2.09E+06,30615,2.8949,0.10161,0,1.28E+05,0,-1,2.9882
2.73E+05,0,2.09E+06,30513,3.1257,0.10167,0,25147,0,-1,2.9882
2.73E+05,0,2.10E+06,1.03E+05,3.1901,0.05905,1,6,0,-1,3.0373
2.73E+05,0,2.10E+06,10146,3.5675,0.27767,0,34,0,-1,3.387
2.73E+05,0,2.10E+06,2.00E+05,3.8372,0.040398,0,20,0,-1,3.6263
2.73E+05,0,2.10E+06,8625,4.0888,0.16644,0,12972,0,-1,3.9515
2.73E+05,0,2.10E+06,4552.1,4.4317,0.23547,0,3367,0,-1,4.2031
2.73E+05,0,2.10E+06,10113,4.2279,0.23003,0,2644,0,-1,4.2645
2.73E+05,0,2.10E+06,5525.4,4.2952,0.31691,0,592,0,-1,4.3442
2.73E+05,0,2.10E+06,2174.6,4.212,0.24577,0,66434,0,-1,4.4117
2.73E+05,0,2.10E+06,10401,4.5709,0.25393,0,63092,0,-1,4.4117
2.73E+05,0,2.10E+06,10637,4.4786,0.16258,0,2.57E+06,0,-1,4.4854
2.73E+05,0,2.10E+06,1787.8,4.3419,0.30294,0,4.89E+05,0,-1,4.4854
2.73E+05,0,2.10E+06,26614,4.8177,0.018698,0,252,0,-1,4.6756
2.73E+05,0,2.10E+06,28494,4.9602,0.022662,0,9072,0,-1,4.6756
2.73E+05,0,2.10E+06,39390,4.7449,0.057702,0,47,0,-1,4.7001
2.73E+05,0,2.10E+06,53025,4.6852,0.012889,0,1.47E+05,0,-1,4.7799
2.73E+05,0,2.10E+06,30812,4.6199,0.024116,0,131,0,-1,4.7799
2.73E+05,0,2.10E+06,52121,4.7173,0.019935,0,1.16E+05,0,-1,4.7922
2.73E+05,0,2.10E+06,15049,4.8247,0.14292,0,854,0,-1,4.7983
2.73E+05,0,2.10E+06,5079.2,4.6267,0.32563,0,26,0,-1,4.7983
2.73E+05,0,2.10E+06,26811,4.6362,0.026096,0,100,0,-1,4.8106
2.73E+05,0,2.10E+06,28677,4.534,0.025518,0,28835,0,-1,4.829
2.73E+05,0,2.10E+06,35814,4.9371,0.014691,0,1.59E+05,0,-1,4.829
2.73E+05,0,2.10E+06,1.11E+05,4.6878,0.061505,0,9,0,-1,4.8535
2.73E+05,0,2.10E+06,15416,5.2167,0.16049,0,3861,0,-1,4.9762
2.73E+05,0,2.10E+06,15150,4.9379,0.15506,0,26668,0,-1,5.0192
2.73E+05,0,2.10E+06,33226,5.0952,0.10177,0,7795,0,-1,5.1542
2.73E+05,0,2.10E+06,1.56E+05,5.0476,0.037909,0,24,0,-1,5.2401
2.73E+05,0,2.10E+06,47025,5.6656,0.021722,0,428,0,-1,5.3996
2.73E+05,0,2.10E+06,54127,5.3727,0.022145,0,1562,0,-1,5.4794
2.73E+05,0,2.10E+06,1.12E+05,5.4962,0.023754,0,1095,0,-1,5.4917
2.73E+05,0,2.10E+06,80239,5.3581,0.021925,0,234,0,-1,5.4917
2.73E+05,0,2.10E+06,68493,5.6175,0.022798,0,1889,0,-1,5.5101
2.73E+05,0,2.10E+06,1.69E+05,5.5439,0.025708,0,195,0,-1,5.5223
2.73E+05,0,2.10E+06,1.66E+05,5.5981,0.026683,0,69,0,-1,5.5591
2.73E+05,0,2.10E+06,1.66E+05,5.879,0.025109,0,769,0,-1,5.5591
2.73E+05,0,2.10E+06,28658,5.6002,0.04537,0,81,0,-1,5.7494
2.73E+05,0,2.10E+06,3.36E+05,6.1054,0.024515,0,21,0,-1,5.8107
2.73E+05,0,2.10E+06,2.25E+05,6.0736,0.025717,3,60,0,-1,6.0316
2.73E+05,0,2.10E+06,70548,6.449,0.006699,0,4.17E+05,0,-1,6.1605
2.73E+05,0,2.10E+06,1.40E+05,6.1125,0.021605,0,492,0,-1,6.1605
2.73E+05,0,2.10E+06,1.40E+05,6.4037,0.019268,0,157,0,-1,6.1605
2.73E+05,0,2.10E+06,53549,6.0368,0.0091186,0,5.66E+05,0,-1,6.185
2.73E+05,0,2.10E+06,70125,6.3659,0.012336,0,10443,0,-1,6.185
2.73E+05,0,2.10E+06,65934,6.4851,0.005842,0,70323,0,-1,6.2402
2.73E+05,0,2.10E+06,55050,6.2036,0.0063588,0,73020,0,-1,6.2402
2.73E+05,0,2.10E+06,63550,6.4028,0.006116,0,98086,0,-1,6.2586
2.73E+05,0,2.10E+06,56181,6.5839,0.0055593,0,14871,0,-1,0.018408
2.73E+05,0,2.10E+06,66803,6.4907,0.029716,0,1519,0,-1,0.13499
2.73E+05,0,2.10E+06,30291,0.42735,0.0064885,0,151,0,-1,0.19021
2.73E+05,0,2.10E+06,3.12E+05,0.41934,0.019286,3,16,0,-1,0.26384
2.73E+05,0,2.10E+06,58061,0.12625,0.013813,0,5.86E+05,0,-1,0.29452
2.73E+05,0,2.10E+06,33883,0.19771,0.034697,0,632,0,-1,0.31293
2.73E+05,0,2.10E+06,33525,0.66521,0.027004,0,39,0,-1,0.33748
2.73E+05,0,2.10E+06,54525,0.3036,0.019029,0,2.14E+05,0,-1,0.36202
2.73E+05,0,2.10E+06,54750,0.19868,0.013603,0,4.18E+07,0,-1,0.38656
2.73E+05,0,2.10E+06,50025,0.25187,0.01432,0,3.07E+05,0,-1,0.42338
2.73E+05,0,2.10E+06,44399,0.49433,0.020869,0,5724,0,-1,0.42338
2.73E+05,0,2.10E+06,51375,0.37523,0.0067285,0,1.73E+07,0,-1,0.45406
2.73E+05,0,2.10E+06,34499,0.68315,0.015462,0,1232,0,-1,0.4786
2.73E+05,0,2.10E+06,49242,0.62382,0.0071239,0,9.31E+07,0,-1,0.52155
2.73E+05,0,2.10E+06,51300,0.53895,0.004604,0,4.38E+06,0,-1,0.55223
2.73E+05,0,2.10E+06,46414,0.63212,0.0042243,0,1.00E+06,0,-1,0.55837
2.73E+05,0,2.10E+06,4572.7,0.63777,0.24006,0,1404,0,-1,0.60746
2.73E+05,0,2.10E+06,48370,0.71343,0.0013636,0,6.00E+06,0,-1,0.632
2.73E+05,0,2.10E+06,1.75E+05,0.90842,0.024353,0,21,0,-1,0.632
2.73E+05,0,2.10E+06,46535,0.55269,0.0044759,0,2.55E+05,0,-1,0.69336
2.73E+05,0,2.10E+06,1.05E+05,0.57262,0.0045001,0,22855,0,-1,0.71177
2.73E+05,0,2.10E+06,36948,0.68911,0.0041359,0,2237,0,-1,0.7179
2.73E+05,0,2.10E+06,1.38E+05,0.85313,0.084474,0,8,0,-1,0.73631
2.73E+05,0,2.10E+06,1.02E+05,0.75283,0.0084633,0,1155,0,-1,0.73631
2.73E+05,0,2.10E+06,41937,0.96845,0.0031804,0,27195,0,-1,0.80994
2.73E+05,0,2.10E+06,45675,0.8156,-0.00064907,0,9.16E+05,0,-1,0.80994
2.73E+05,0,2.10E+06,1.06E+05,0.64117,0.0091197,0,51033,0,-1,0.82221
2.73E+05,0,2.10E+06,27955,0.8254,-0.0026604,0,15,0,-1,0.82221
2.73E+05,0,2.10E+06,32814,1.0792,0.0011936,7,2098,0,-1,0.86517
2.73E+05,0,2.10E+06,41094,1.0549,0.00031934,0,9028,0,-1,0.87744
2.73E+05,0,2.10E+06,1513,1.018,0.27826,0,5.88E+05,0,-1,0.9388
2.73E+05,0,2.10E+06,42375,0.90466,0.0026732,0,11289,0,-1,0.95107
2.73E+05,0,2.10E+06,32850,1.1708,0.03008,6,48,0,-1,1.0431
2.73E+05,0,2.10E+06,10651,1.1222,0.1714,0,3.45E+05,0,-1,1.0983
2.73E+05,0,2.10E+06,6053.1,1.0098,0.31429,0,195,0,-1,1.0983
2.73E+05,0,2.10E+06,94935,0.99187,0.042434,0,70,0,-1,1.172
2.73E+05,0,2.10E+06,29427,1.4354,0.047669,0,40202,0,-1,1.172
2.73E+05,0,2.10E+06,29325,1.4018,0.046982,0,10183,0,-1,1.172
2.74E+05,0,2.10E+06,41857,1.489,0.024601,0,8119,0,-1,1.2517
2.74E+05,0,2.10E+06,34175,1.552,0.0016968,0,351,0,-1,1.3622
2.74E+05,0,2.10E+06,26250,1.4946,0.0020426,0,14878,0,-1,1.3622
2.74E+05,0,2.10E+06,30112,1.2884,0.00071035,0,208,0,-1,1.3806
2.74E+05,0,2.10E+06,32060,1.3169,0.0016442,0,6460,0,-1,1.4113
2.74E+05,0,2.10E+06,28909,1.2641,0.0071428,0,1178,0,-1,1.4297
2.74E+05,0,2.10E+06,29850,1.5334,0.011812,0,7370,0,-1,1.534
2.74E+05,0,2.10E+06,26580,1.8119,0.0099526,0,1.20E+05,0,-1,1.6322
2.74E+05,0,2.10E+06,3.56E+05,1.6159,0.016821,1,15,0,-1,1.6628
2.74E+05,0,2.10E+06,33031,1.4922,0.015862,0,39,0,-1,1.6751
2.74E+05,0,2.10E+06,28355,1.4847,0.0090358,0,4.77E+05,0,-1,1.7303
2.74E+05,0,2.10E+06,27145,1.8898,0.021031,0,17634,0,-1,1.7303
2.74E+05,0,2.10E+06,31735,1.7113,0.0094745,0,119,0,-1,1.7733
2.74E+05,0,2.10E+06,27583,1.6605,0.0071023,0,10539,0,-1,1.7917
2.74E+05,0,2.10E+06,33730,1.8145,0.084589,1,27,0,-1,1.7978
2.74E+05,0,2.10E+06,31226,1.9625,0.0075978,0,2202,0,-1,1.8408
2.74E+05,0,2.10E+06,28425,1.9238,0.0062176,0,1030,0,-1,1.9574
2.74E+05,0,2.10E+06,5704.9,2.1098,0.29737,0,157,0,-1,1.9758
2.74E+05,0,2.10E+06,26867,2.1041,0.0075091,0,1654,0,-1,1.9819
2.74E+05,0,2.10E+06,54018,2.2977,0.069893,1,4060,0,-1,2.0371
2.74E+05,0,2.10E+06,1.33E+05,2.3421,0.045902,0,8,0,-1,2.1844
2.74E+05,0,2.10E+06,1.39E+05,2.111,0.018967,3,115,0,-1,2.2273
2.74E+05,0,2.10E+06,93439,2.6085,0.061603,1,58,0,-1,2.4605
2.74E+05,0,2.10E+06,2.46E+05,2.4292,0.016193,3,123,0,-1,2.485
2.74E+05,0,2.10E+06,1.02E+05,2.7952,0.038836,1,41,0,-1,2.5341
2.74E+05,0,2.10E+06,10375,2.6755,0.20578,0,562,0,-1,2.5464
2.74E+05,0,2.10E+06,68998,2.4513,0.002385,0,11910,0,-1,2.6139
2.74E+05,0,2.10E+06,39032,2.7911,0.055299,1,87,0,-1,2.6384
2.74E+05,0,2.10E+06,1.49E+05,2.6795,0.010544,0,72,0,-1,2.663
2.74E+05,0,2.10E+06,1.97E+05,2.6818,0.032018,3,288,0,-1,2.7366
2.74E+05,0,2.10E+06,26057,2.8919,0.078861,0,171,0,-1,2.7489
2.74E+05,0,2.10E+06,34079,2.9098,0.085195,1,452,0,-1,2.8287
2.74E+05,0,2.10E+06,1.68E+05,3.1175,0.055699,1,20,0,-1,2.9084
2.74E+05,0,2.10E+06,33522,2.8967,0.048199,0,302,0,-1,2.9207
2.74E+05,0,2.10E+06,38094,3.1181,0.068334,1,545,0,-1,2.9759
2.74E+05,0,2.10E+06,29093,2.7928,0.10365,1,77518,0,-1,2.9821
2.74E+05,0,2.10E+06,1.35E+05,2.96,0.07213,0,7,0,-1,3.0986
2.74E+05,0,2.11E+06,1.03E+05,3.4921,0.097215,0,5,0,-1,3.2398
2.74E+05,0,2.11E+06,1.77E+05,3.862,0.094087,1,8,0,-1,3.9147
2.74E+05,0,2.11E+06,1.95E+05,4.2325,0.033868,0,11,0,-1,3.9209
2.74E+05,0,2.11E+06,4550.7,4.3233,0.23965,0,1889,0,-1,4.2031
2.74E+05,0,2.11E+06,10125,4.266,0.16304,0,1.13E+06,0,-1,4.3013
2.74E+05,0,2.11E+06,1.28E+05,4.281,0.045266,1,19,0,-1,4.3136
2.74E+05,0,2.11E+06,5508.9,4.4043,0.31976,0,256,0,-1,4.3381
2.74E+05,0,2.11E+06,10726,4.418,0.16273,0,4.02E+06,0,-1,4.4915
2.74E+05,0,2.11E+06,1786.2,4.6836,0.3031,0,4.82E+05,0,-1,4.4976
2.74E+05,0,2.11E+06,26655,4.5999,0.02864,0,68,0,-1,4.7124
2.74E+05,0,2.11E+06,2.16E+05,4.6603,0.038727,0,21,0,-1,4.7308
2.74E+05,0,2.11E+06,28811,4.9129,0.012463,0,27432,0,-1,4.7737
2.74E+05,0,2.11E+06,53017,4.9344,0.012852,0,68843,0,-1,4.786
2.74E+05,0,2.11E+06,26795,4.9234,0.019057,0,272,0,-1,4.786
2.74E+05,0,2.11E+06,30836,4.6999,0.020467,0,156,0,-1,4.786
2.74E+05,0,2.11E+06,52116,4.7712,0.020276,0,1.77E+05,0,-1,4.7922
2.74E+05,0,2.11E+06,15051,4.9334,0.13394,0,1229,0,-1,4.8044
2.74E+05,0,2.11E+06,35813,4.6879,0.014292,0,1.11E+05,0,-1,4.8167
2.74E+05,0,2.11E+06,28591,4.5808,0.044292,0,27552,0,-1,4.8535
2.74E+05,0,2.11E+06,44328,5.2082,0.078471,1,209,0,-1,4.9762
2.74E+05,0,2.11E+06,15177,5.2484,0.15519,0,13067,0,-1,5.013
2.74E+05,0,2.11E+06,2.22E+05,5.3792,0.015097,2,19,0,-1,5.1358
2.74E+05,0,2.11E+06,33227,5.0438,0.097814,0,4591,0,-1,5.1664
2.74E+05,0,2.11E+06,36554,5.3057,0.090671,0,359,0,-1,5.1726
2.74E+05,0,2.11E+06,1.07E+05,5.488,0.024319,0,111,0,-1,5.3873
2.74E+05,0,2.11E+06,54171,5.7279,0.022919,0,513,0,-1,5.4917
2.74E+05,0,2.11E+06,1.12E+05,5.695,0.024213,0,873,0,-1,5.4917
2.74E+05,0,2.11E+06,80250,5.3362,0.024074,0,398,0,-1,5.4917
2.74E+05,0,2.11E+06,54407,5.748,0.023738,0,2126,0,-1,5.4978
2.74E+05,0,2.11E+06,68427,5.5538,0.022799,0,2935,0,-1,5.5039
2.74E+05,0,2.11E+06,40050,5.6004,0.02472,0,391,0,-1,5.5285
2.74E+05,0,2.11E+06,1.31E+05,5.6405,0.024836,0,170,0,-1,5.5653
2.74E+05,0,2.11E+06,1.34E+05,5.5868,0.024872,0,926,0,-1,5.5653
2.74E+05,0,2.11E+06,1.66E+05,5.5795,0.024275,0,537,0,-1,5.5653
2.74E+05,0,2.11E+06,91103,5.5125,0.028045,0,80,0,-1,5.5898
2.74E+05,0,2.11E+06,28619,5.5647,0.041415,0,60,0,-1,5.7494
2.74E+05,0,2.11E+06,1.40E+05,6.1432,0.054813,1,52,0,-1,5.9703
2.74E+05,0,2.11E+06,1.61E+05,5.8243,0.030994,1,504,0,-1,6.0009
2.75E+05,0,2.11E+06,35326,6.4314,0.043525,0,5573,0,-1,6.1421
2.75E+05,0,2.11E+06,70720,5.9917,0.012745,0,50312,0,-1,6.1421
2.75E+05,0,2.11E+06,1.40E+05,6.1433,0.02351,0,268,0,-1,6.1543
2.75E+05,0,2.11E+06,70144,6.1718,0.013343,0,3668,0,-1,6.1911
2.75E+05,0,2.11E+06,1.66E+05,6.3509,0.056265,1,11,0,-1,6.2034
2.75E+05,0,2.11E+06,65960,6.3065,0.005721,0,33980,0,-1,6.2464
2.75E+05,0,2.11E+06,63515,6.1073,0.00576,0,1.92E+05,0,-1,6.2709
2.75E+05,0,2.11E+06,62950,6.143,0.0086085,0,1206,0,-1,0.012272
2.75E+05,0,2.11E+06,67609,6.3354,0.011545,0,425,0,-1,0.036816
2.75E+05,0,2.11E+06,69750,6.3662,0.0088602,0,16257,0,-1,0.036816
2.75E+05,0,2.11E+06,69636,6.6086,0.0074072,0,12228,0,-1,0.036816
2.75E+05,0,2.11E+06,66782,6.3781,0.030112,0,5276,0,-1,0.14726
2.75E+05,0,2.11E+06,30284,0.35229,0.0073079,0,198,0,-1,0.19635
2.75E+05,0,2.11E+06,33884,0.47787,0.034318,0,717,0,-1,0.31293
2.75E+05,0,2.11E+06,33525,0.18031,0.02731,0,59,0,-1,0.34361
2.75E+05,0,2.11E+06,54766,0.53127,0.013337,0,2.73E+07,0,-1,0.39884
2.75E+05,0,2.11E+06,54525,0.42506,0.018721,0,5.14E+05,0,-1,0.39884
2.75E+05,0,2.11E+06,54975,0.24515,0.013995,0,6.40E+06,0,-1,0.39884
2.75E+05,0,2.11E+06,51390,0.47558,0.028123,0,49138,0,-1,0.43565
2.75E+05,0,2.11E+06,34497,0.46931,0.014569,0,1344,0,-1,0.48474
2.75E+05,0,2.11E+06,42853,0.81771,0.005083,0,24506,0,-1,0.51542
2.75E+05,0,2.11E+06,49213,0.46503,0.0073837,0,9.66E+07,0,-1,0.52769
2.75E+05,0,2.11E+06,51177,0.7503,0.0063615,0,4.16E+06,0,-1,0.55223
2.75E+05,0,2.11E+06,46407,0.8293,0.0042779,0,9.82E+05,0,-1,0.5645
2.75E+05,0,2.11E+06,48104,0.83157,0.0043504,0,9.93E+05,0,-1,0.5645
2.75E+05,0,2.11E+06,4564.5,0.5323,0.31011,0,585,0,-1,0.61359
2.75E+05,0,2.11E+06,48375,0.61393,0.0013659,0,3.02E+06,0,-1,0.63814
2.75E+05,0,2.11E+06,46650,0.5265,0.0039218,0,3.46E+05,0,-1,0.68109
2.75E+05,0,2.11E+06,3.31E+05,0.72117,0.0092774,2,21863,0,-1,0.69336
2.75E+05,0,2.11E+06,3.31E+05,0.92081,0.0091522,2,4356,0,-1,0.69336
2.75E+05,0,2.11E+06,1.48E+05,0.94092,0.040631,2,18,0,-1,0.69336
2.75E+05,0,2.11E+06,42825,0.56768,0.0072213,0,330,0,-1,0.70563
2.75E+05,0,2.11E+06,1.05E+05,1.0374,0.0044641,0,24101,0,-1,0.7179
2.75E+05,0,2.11E+06,45074,0.56264,0.0046571,0,1.11E+05,0,-1,0.72404
2.75E+05,0,2.11E+06,36936,0.94197,0.0045085,0,1552,0,-1,0.72404
2.75E+05,0,2.11E+06,44775,0.80777,0.0033502,0,9957,0,-1,0.72404
2.75E+05,0,2.11E+06,1.02E+05,0.91939,0.0071914,0,2569,0,-1,0.73631
2.75E+05,0,2.11E+06,1.06E+05,0.96283,0.0095589,0,19492,0,-1,0.76699
2.75E+05,0,2.11E+06,45371,1.0449,0.013922,0,4054,0,-1,0.80994
2.75E+05,0,2.11E+06,41975,0.92896,0.0039692,0,16029,0,-1,0.81608
2.75E+05,0,2.11E+06,45806,0.79783,0.068352,0,229,0,-1,0.82835
2.75E+05,0,2.11E+06,1.07E+05,1.0883,0.038143,1,19,0,-1,0.84676
2.75E+05,0,2.11E+06,33089,0.87376,-0.0017111,6,296,0,-1,0.86517
2.75E+05,0,2.11E+06,41120,0.75754,0.00054572,0,14316,0,-1,0.88357
2.75E+05,0,2.11E+06,1504.1,0.92124,0.28147,0,4.90E+05,0,-1,0.92039
2.75E+05,0,2.11E+06,42526,0.9855,0.0039419,0,6060,0,-1,0.93266
2.75E+05,0,2.11E+06,42375,1.121,0.0021815,0,17907,0,-1,0.9388
2.75E+05,0,2.11E+06,6041.2,1.3687,0.30221,0,293,0,-1,1.0983
2.75E+05,0,2.11E+06,10646,0.97555,0.26339,0,1977,0,-1,1.0983
2.75E+05,0,2.11E+06,94875,1.4207,0.04564,0,34,0,-1,1.1597
2.75E+05,0,2.11E+06,29426,1.0159,0.048058,0,24260,0,-1,1.1658
2.75E+05,0,2.11E+06,29325,1.079,0.048403,0,6376,0,-1,1.1658
2.75E+05,0,2.11E+06,42516,1.0872,0.020534,1,10571,0,-1,1.264
2.75E+05,0,2.11E+06,34209,1.3531,0.0024613,0,237,0,-1,1.3254
2.75E+05,0,2.11E+06,4971.4,1.4965,0.2952,0,705,0,-1,1.3438
2.75E+05,0,2.11E+06,26250,1.5858,0.0018587,0,25221,0,-1,1.3683
2.75E+05,0,2.11E+06,30086,1.4502,0.0024589,0,286,0,-1,1.3683
2.75E+05,0,2.11E+06,32061,1.4684,0.0018572,0,9884,0,-1,1.3867
2.75E+05,0,2.11E+06,36375,1.4699,0.146,1,27,0,-1,1.4113
2.75E+05,0,2.11E+06,28907,1.7295,0.0079793,0,1423,0,-1,1.4358
2.75E+05,0,2.11E+06,29850,1.8114,0.01154,0,6621,0,-1,1.5401
2.75E+05,0,2.11E+06,30582,1.7338,0.0078305,0,236,0,-1,1.6137
2.75E+05,0,2.11E+06,26582,1.6961,0.009137,0,1.79E+05,0,-1,1.6199
2.75E+05,0,2.11E+06,33031,1.6619,0.013671,0,39,0,-1,1.6812
2.75E+05,0,2.11E+06,28363,1.5547,0.0088376,0,3.25E+05,0,-1,1.7242
2.75E+05,0,2.11E+06,27144,1.8703,0.020566,0,17886,0,-1,1.7242
2.75E+05,0,2.11E+06,31736,1.6542,0.010087,0,194,0,-1,1.761
2.75E+05,0,2.11E+06,27575,1.6803,0.0075004,0,13631,0,-1,1.7917
2.75E+05,0,2.11E+06,31227,1.7005,0.0073524,0,1940,0,-1,1.8285
2.75E+05,0,2.11E+06,3.13E+05,2.1524,0.025699,3,16,0,-1,1.9267
2.75E+05,0,2.11E+06,28425,1.8082,0.0061908,0,1092,0,-1,1.9267
2.75E+05,0,2.11E+06,26877,1.9537,0.0084912,0,1235,0,-1,2.0003
2.75E+05,0,2.11E+06,54795,2.2525,0.069849,1,2204,0,-1,2.0433
2.75E+05,0,2.11E+06,1.44E+05,2.4591,0.031555,1,81,0,-1,2.2151
2.75E+05,0,2.11E+06,18521,2.1474,0.11595,0,668,0,-1,2.2948
2.75E+05,0,2.11E+06,57075,2.4977,0.073951,1,44,0,-1,2.393
2.75E+05,0,2.11E+06,73732,2.394,0.019345,3,59,0,-1,2.4114
2.75E+05,0,2.11E+06,32280,2.3338,0.012845,0,146,0,-1,2.4237
2.75E+05,0,2.11E+06,28275,2.6957,0.064545,0,242,0,-1,2.4666
2.75E+05,0,2.11E+06,2.47E+05,2.611,0.016312,3,139,0,-1,2.4973
2.75E+05,0,2.11E+06,1.15E+05,2.7323,0.02184,3,318,0,-1,2.5219
2.75E+05,0,2.11E+06,36525,2.5276,0.01012,0,233,0,-1,2.528
2.75E+05,0,2.11E+06,10396,2.8011,0.20306,0,424,0,-1,2.5403
